id,sentences,label
361,ne treba ništa od hrane i odjeće svega ima,0
362,eventualno ako ljudi baš žele iz centra tu poručuju da se može donijeti nekvarljiva hrana poput tjestenine,0
363,tu se cijelo vrijeme kuha granica je s naše strane otvorena a sa slovenske zatvorena tamo je kod njih mali broj specijalaca na ogradi,1
364,u jednom trenutku jedan mlađi dečko ljutito je vikao nešto slovencima i tresao ogradu ali onda su ga stariji izbjeglice smirili i nije bilo incidenta velikog,0
365,ljudi su jako umorni treći dan im je tu ne znaju što i kako frustracija se širi,1
366,boje se maknuti s granice kako ne bi propustili ukrcavanje u autobuse,0
367,zanima ih kad će se maknuti zahvalni su na svemu ali žele samo dalje,0
368,dobro su organizirani čiste smeće tamo je jako čisto nismo vidjeli ni papirić bocu,0
369,lokalci donesu hrane i pizze su donijeli dosta je mirno ali ponavljam ljudi su jako umorni zaključuje volonter za index,0
370,izbjeglice njih tristotinjak okupljene na graničnom prijelazu harmica izgledaju očajno a oko 13 sati jedan muškarac u četrdesetim godinama popeo se na ogradu i prijetio da će se baciti u sutlu jer kako je rekao očajan je i ne može više podnijeti ovu situaciju,0
371,visoke tenzije dovele su do međusobne svađe među izbjeglicama,1
372,mađari postavljaju čeličnu ogradu na graničnom prijelazu baranjsko petrovo seloberemend javio je hrt,0
373,u zagrebu je ostalo tek dvadesetak izbjeglica doznaje se od policije,0
374,u hotelu porin u zagrebačkom naselju dugave i u prihvatnom centru ježevo trenutno nema izbjeglica dok ih je na zagrebačkom velesajmu ostala tek nekolicina potvrdila je i glasnogovornica hrvatskog crvenog križa katarina zorić,0
375,u tijeku je ukrcaj izbjeglica na autobuse iz ježeva prema graničnom prijelazu goričan a u zagrebu ih je ostalo tek dvadesetak izvjestili su iz mupa,0
376,hrvatski crveni križ hck i dalje prikuplja zalihe vode hrane i higijenskih potrepština za izbjeglice,0
377,na području zagreba djeluje oko 200 volontera javljaju se i novi a dobar je i odaziv građana za prikupljanje pomoći kazala je zorić,0
378,iz tovarnika za botovo krenuo novi vlak prema botovu,0
379,slovenci zatvorili harmicu,0
380,slovenske željeznice obustavile su u nedjelju promet međunarodnih vlakova na graničnim prijelazima s hrvatskom a promet vlakova obustavljen je i na graničnim prijelazima sa srbijom i mađarskoj objavile su hrvatske željeznice na svojoj internetskoj stranici,0
381,granični prijelaz horgoš 1 jutros su otvorili mađarski i srpski ministar unutarnjih poslova nebojša stefanovič i šandor pinter objavio je b92,0
382,otvoren je i prijelaz horgoš 2,0
383,od 16 rujna 2015 godine u republiku hrvatsku ušlo je nešto više od 25 tisuća migranata,0
384,i dalje je veliki pritisak migranata na području pp tovarnik gdje se trenutno nalazi oko 3900 ljudi koji će se tijekom dana autobusima i vlakom prevoziti prema graničnim prijelazima s mađarskom objavio je mup,1
385,na graničnim prijelazima sa slovenijom bregana i harmica trenutno se nalazi oko 700 migranata koji čekaju ulazak u sloveniju,0
386,više od dvije tisuće izbjeglica i migranata ilegalnim je prijelazom kod botova uz pomoć koprivničkokriževačke policije ušlo u mađarsku tijekom protekle noći,0
387,uz još 4000 njih koji su tim prijelazom u mađarsku ušli dan ranije ilegalni prijelaz kod botova postao je jedan od najčešće korištenih u ovoj migracijskoj krizi,0
388,n1 javlja kako je izbjeglicama na bregani potrebna toplija odjeća te da ima dosta onih koji su pokisli i trenutno u mokroj odjeći čekaju na prijelaz granice,0
389,odjeća je potrebna za odrasle više ima muškaraca nego žena,0
390,potrebne su i kabanice,0
391,kanadska vlada obvezuje se ako ostane na vlasti nakon listopadskih izbora da će primiti 10000 sirijskih izbjeglica u roku godinu dana zahvaljujući pojednostavnjivanju administrativnih procedura izjavio je u subotu ministar imigracije chris alexander,1
392,čelnik austrijskog crvenog križa gerry foitik izjavio je za apu da je u austriju u subotu došlo između 12000 i 13000 migranata,0
393,zamjenik šefa policije u austrijskoj pokrajini gradišće christian stella rekao je agenciji apa da ih mađarska nije dovoljno upozorila na novi izbjeglički val,1
394,za sav promet zatvoreno je sedam graničnih prijelaza sa srbijom i jedan prema sloveniji priopćeno je u nedjelju ujutro iz haka,0
395,zatvoreni su granični prijelazi ilok ilok 2 principovac principovac 2 tovarnik erdut i batina zbog povećanog dolaska migranata iz srbije a otvoreno je jedino bajakovo,0
396,kolona teretnih vozila na graničnom prijelazu bajakovo duga je oko 11km a moguća su čekanja i na ulasku,0
397,promet je obustavljen sa slovenijom na graničnom prijelazu harmica a na graničnom prijelazu bregana prema sloveniji promet protječe jednim trakom na ulasku i izlasku,1
398,na graničnom prijelazu bregana do daljnjega je obustavljen promet teretnih vozila kolona je duga oko 15km,0
399,prema informacijama koje su objavili slovenski mediji do sada je od izbjeglica i migranata koji su ušli u sloveniju njih nekoliko stotina prešlo u austriju,0
400,među izbjeglicama je najviše sirijaca s slijede afganistanci i iračani,0
401,njih više od 90 posto kao konačni cilj navode njemačku ili skandinavske zemlje,1
402,slovenski premijer miro cerar u subotu je je prilikom obilaska brežica i novog mesta rekao da se svi pristigli migranti u sloveniji identificiraju i registriraju u skladu s europskim pravilima te da slovenija i dalje nastupa kao čuvar schengenske granice te da se drži dublinske uredbe o azilu,1
403,izbjegličkim valom trenutačno najopterećeniji slovenski granični prijelazi s hrvatskom su po ocjenama slovenskih organa su obrežjebregana i rigonciharmica a jučer je više stotina izbjeglica po prvi put smješteno i u veće gradove u ljubljanu i maribor koji su također dobili privremene prihvatne centre,1
404,lenora lemke imala je samo 15 godina kada je pobjegla iz njemačke i otišla u siriju,1
405,ubrzo nakon što je stigla na teritorij pod kontrolom isisa kao članica te skupine udala se za martina lemkea,0
406,no kako se isis povlačio sa svojih područja nije se adekvatno brinuo za svoje članove pa je ona sada majka dvoje djece ostavljena da se sama brine za sebe i svoju obitelj piše cnn,0
407,ne razmišljaju o tome što će biti s nama kada izgubimo gradove,1
408,čovjek bi pomislio islamska država,0
409,oni su veliki,1
410,pomoći će vam,0
411,no kada se dogodi ovakva situacija jednostavno vas smjeste u džamiju i gotovo rekla je lenora lemke,0
412,19godišnja lenora kazala je kako se ne sjeća kada se zadnji put istuširala,0
413,zna da je prošlo točno 20 dana otkako se obrisala nakon rođenja svoje nove bebe marije,0
414,nakon porođaja ugrijala sam vodu i očistila se rekla je,0
415,u krilu joj se prilikom razgovora s novinarima igrala druga kći habiba stara 16 mjeseci,1
416,lemke je zatim izvadila svoju njemačku putovnicu uvjerena kako će uskoro moći odvesti svoju djecu natrag u njemačku,0
417,nadam se da će imati dobru budućnost,0
418,stvarno se tome nadam osobito za nju rekla je pokazavši pritom na novorođeno dijete,0
419,nije do sada imala dom ni igračke hranu ili mlijeko,0
420,želim joj sve to pružiti,1
421,nadam se da će se to ostvariti da će imati normalan dječji život život bez bombi,0
422,lemke je članica isisa a trenutno se nalazi u pritvoru sirijskih obrambenih snaga sdf koje podupire sad,1
423,u pritvoru je na tisuće drugih članova dok se za nekoliko stotina njih smatra da dolaze iz europskih zemalja,0
424,sad namjerava uskoro povući svoje postrojbe te je za sada nejasno ima li sdf mogućnosti zadržati toliko ljudi u pritvoru ili će ih morati osloboditi,1
425,njemačka poput mnogih drugih europskih zemalja nerado prihvaća natrag članove isisa,1
426,tek nekolicina zemalja poput rusije indonezije libanona i sudana dopustila je sljedbenicima isisa da se vrate u svoju zemlju,1
427,lenora lemke opisala je kako je zbog borbi između frakcija unutar isisa na kraju bila prisiljena prositi da bi mogla prehraniti svoju djecu,0
428,kada dva dana jedete samo jedan kruh a imate dijete koje zbog gladi nije moglo hodati godinu dana i koje nema zube zbog nedostatka vitamina ne možete više prihvatiti tu situaciju,1
429,možda prvi put možete reći to je zbog alaha,0
430,ja to činim za alaha za mog boga,0
431,no kada vaše dijete plače i valja se po zemlji kažete sebi jesi li luda,0
432,kakve to veze ima s islamom,0
433,lenorin suprug također nijemac nalazi se u pritvoru sdfa,0
434,ona tvrdi da on ni u jednom trenutku nije sudjelovao direktno u nekoj borbi već je radio na održavanju računala za organizaciju,0
435,nisam ništa učinila,0
436,samo sam kućanica,0
437,moj suprug nije borac samo je računalni tehničar,0
438,održava prijenosna računala i nikoga nije ubio rekla je i priznala kako je pogriješila kada je podržala isis,0
439,u jednom trenutku sam shvatila da nisam dio nečega dobrog da sam dio organizacije koja terorizira i ubija druge ljude,0
440,cornelia liebau gradonačelnica breitenbacha lenorinog rodnog grada rekla je kako je obitelj sretna što je čula da im je kći živa,0
441,ona ima samo 19 godina i s dvoje je male djece,1
442,mislim da zaslužuje drugu priliku rekla je,1
443,on je heroj našeg doba,1
444,neustrašivi borac za istinu i pravdu zaštitnik malog čovjeka od mračnog sustava onaj koji budi malodušne mase i pokreće ih na kolektivnu akciju – ili barem lajkanje njegovih postova,1
445,on je ivan pernar iz živog zida,0
446,ili jedine opcije ili abecede demokracije ili kako se već zove stranka kojoj trenutno pripada,0
447,ali pustimo sad to,1
448,jeste li vidjeli onaj njegov govor u saboru,0
449,naravno da jeste pa pogledalo ga je preko dva milijuna ljudi,0
450,pernar je u svom dramatičnom nastupu rekao ono što se drugi ne usude sasuo istinu u lice briselskowashingtonskim sluganima razotkrio đavolji ugovor s nato paktom europskom unijom i demonkratskom amerikom,1
451,i najbitnije od svega postao viralan,0
452,nije mu odmoglo a zlobnici poput mene bi rekli da mu je pomoglo što je njegova istina sačinjena od jeftinih klišeja i proizvoljnih konstrukcija začinjena dobrom dozom licemjerja,1
453,znakovito je i da ga je objavio srpski desničar i proruski propagandist boris malagurski,0
454,naš heroj sabornice dao je i jednosatni intervju za index koji nije baš lako odgledati do kraja barem ako niste jedan od onih koji guta svaku njegovu riječ i traži još,1
455,drami tako pernar o prijetnjama smrću koje mu šalju hdzovci masoni i dijabolični sustav kuka zbog navodne cenzure koju trpi od hrvatskih medija – u isto vrijeme dok daje intervju za najčitaniji domaći portal dok su ga puni svi mediji par dana nakon što je gostovao na htvu u otvorenom,1
456,ali strani mediji očito imaju više razumijevanja za pernara pa se tako pohvalio da je dao intervju za srpski ogranak ruskog sputnjika,1
457,o vrlo stvarnoj cenzuri represiji i ubojstvima ruskih novinara nema ništa za reći bar ne ništa istinito,0
458,ubojice novinara u rusiji su osuđene ruska vlada je učinila sve da ih privedu pravd ispali pernar i ostane živ,1
459,činjenice su naime malo drugačije – od 34 novinara koji su od putinovog dolaska na vlast 2000 ubijeni zbog svog rada broj ne uključuje ubojstva u kojima je motiv sumnjiv samo u tri slučaja izvršitelji su osuđeni,1
460,ne i nalogodavci,0
461,doduše teško je zamisliti da ruski državni odvjetnik podigne optužnicu protiv putina ili članova njegova režima,1
462,a i sigurno je puka slučajnost to što je ana politkovskaja novinarka koja je pisala o ruskom barbarizmu u drugom čečenskom ratu ubijena 2006 na putinov rođendan,0
463,ili što je oporbeni političar boris nemcov u veljači ove godine likvidiran na mostu ispred kremlja jednog od najbolje čuvanih područja na svijetu,0
464,to ne znači da rusija nije demokracija naravno – u ruskoj dumi osim zastupnika putinovog hdza na kvadrat zvanog ujedinjena rusija sjede i komunisti socijalisti i „liberalni demokrati“ a ustvari krajnja desnica čiji sumanuti lider vladimir žirinovski prijeti baltičkim zemljama i poljskoj da će ih sravniti sa zemljom,1
465,za to vrijeme autentični oporbenjaci sjede u zatvoru ako nisu poput kasparova u egzilu ili poput nemcova na groblju,1
466,a naš se samodopadni populist jada kako mu božo petrov gasi mikrofon i kako ga nema dovoljno na naslovnicama,1
467,u isto vrijeme ne vidi ništa sporno u igrokazu namještenih ruskih izbora ili referenduma koje su nadgledali predstavnici europske krajnje desnice blisko povezane s kremljom,1
468,no da se vratimo na viralni govor iz sabora u kojem je pernar otkrio ameriku,1
469,ameriku kao izvor sveg zla preciznije od rijeke krvi koja je potekla u iraku preko mora izbjeglica zbog „lažne humanitarne intervencije“ u libiji do stvaranja i naoružavanja isisa koji su američki dužnosnici priznali ni manje ni više,1
470,samo što je takvo priznanje isključivo produkt pernarove mašte – i „alternativne“ proruske propagande,0
471,dokaz na koji se vjerojatno referira je tendenciozno protumačen izvještaj iz 2012 jedan od tisuća koje američke službe šalju i primaju svake godine koji vjerojatno nije imao previše veze s politikom bijele kuće,1
472,što se hrvatske prodaje oružja jordanu tiče ono sasvim sigurno nije poslano džihadistima,0
473,jasno je da su taj transfer koordinirale i nadgledale sad koje u siriji što god pernar mislio nisu baš dijelile oružje svakome,0
474,a oni koji tvrde da između isisa i pobunjenika slobodne sirijske vojske nema razlike trebali bi objasniti kako to da su ovi potonji uz pomoć turske oslobodili 1200 kvadratnih kilometara od ovih prvih,0
475,da je amerika pod svaku cijenu htjela srušiti asada podijelila bi pobunjenicima protuzračno naoružanje ili se sama uključila u rat i uništila asadovu avijaciju te odvratila rusku od intervencije,1
476,samo to bilo bi dovoljno da izmijeni ravnotežu snaga okonča rat i spriječi ogroman broj civilnih žrtava koje ginu pod barelbombama bombama punjenim klorom tri godine nakon što se asadov barbarski režim navodno riješio svojeg kemijskog oružja bombama za probijanje bunkera koje razaraju i pod zemljom kasetnim zapaljivim termobaričkim bombama,1
